dataset,source_file,line_no,service,severity,raw_log
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,209,hdfs-cluster,INFO,blk_-1916058035352472789 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,210,hdfs-cluster,INFO,blk_-2278104779962392523 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,211,hdfs-cluster,INFO,blk_-3193540685585849952 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,212,hdfs-cluster,INFO,blk_4931832500563355889 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,213,hdfs-cluster,INFO,blk_5133892961859808126 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,214,hdfs-cluster,INFO,blk_-1052739769153545987 Success 0 2 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,215,hdfs-cluster,INFO,blk_4151093570962084251 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,216,hdfs-cluster,INFO,blk_6717969265771639561 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,217,hdfs-cluster,INFO,blk_-4236464647074379160 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,218,hdfs-cluster,INFO,blk_-2498004188306609167 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,219,hdfs-cluster,INFO,blk_5636792039332085446 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,220,hdfs-cluster,INFO,blk_-7185891569842971867 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,221,hdfs-cluster,INFO,blk_2583366788302307794 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,222,hdfs-cluster,INFO,blk_-4026330115303607086 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,223,hdfs-cluster,INFO,blk_-1577830978049349432 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,224,hdfs-cluster,INFO,blk_6420476111425645508 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,225,hdfs-cluster,INFO,blk_377236923047456543 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,226,hdfs-cluster,INFO,blk_8223024669447846632 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,227,hdfs-cluster,INFO,blk_4058804987355354315 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,228,hdfs-cluster,INFO,blk_4856031730010032819 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,229,hdfs-cluster,INFO,blk_-6339417867119146108 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,230,hdfs-cluster,INFO,blk_-6714222090039882252 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,231,hdfs-cluster,INFO,blk_4031055865781150544 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,232,hdfs-cluster,INFO,blk_8725561728667995755 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,233,hdfs-cluster,INFO,blk_-9084956447070300510 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,234,hdfs-cluster,INFO,blk_-8048421706779991679 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,235,hdfs-cluster,INFO,blk_-4525470997464616220 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,236,hdfs-cluster,INFO,blk_872694497849122755 Fail 4 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 4 0 1 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,237,hdfs-cluster,INFO,blk_-5170072115129389871 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 4 0 1 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,238,hdfs-cluster,INFO,blk_-5493359978973542887 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,239,hdfs-cluster,INFO,blk_-8162512552777886199 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,240,hdfs-cluster,INFO,blk_1185079144408607775 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,241,hdfs-cluster,INFO,blk_-6852866038059123001 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,242,hdfs-cluster,INFO,blk_6578809109018330119 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,243,hdfs-cluster,INFO,blk_-7130787197300034964 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,244,hdfs-cluster,INFO,blk_2657254091763574664 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,245,hdfs-cluster,INFO,blk_3091099087150179177 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,246,hdfs-cluster,INFO,blk_4623571410782847630 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,247,hdfs-cluster,INFO,blk_-568941302732430172 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,248,hdfs-cluster,INFO,blk_2404342940449629715 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,249,hdfs-cluster,INFO,blk_-5414183895914433338 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,250,hdfs-cluster,INFO,blk_613065710451569222 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,251,hdfs-cluster,INFO,blk_-67977319704233769 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,252,hdfs-cluster,INFO,blk_-8694359045337946818 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,253,hdfs-cluster,INFO,blk_24847521761041757 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,254,hdfs-cluster,INFO,blk_-3238412011236244640 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,255,hdfs-cluster,INFO,blk_-1121030458003600251 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,256,hdfs-cluster,INFO,blk_-6827329558602881823 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,257,hdfs-cluster,INFO,blk_7132759917805418067 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,258,hdfs-cluster,INFO,blk_7392010738495470190 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,259,hdfs-cluster,INFO,blk_8055148678985254863 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,260,hdfs-cluster,INFO,blk_-3520428728308625709 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,261,hdfs-cluster,INFO,blk_6986538622634403948 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,262,hdfs-cluster,INFO,blk_-6035208985581955117 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,263,hdfs-cluster,INFO,blk_6678472565712118087 Success 0 2 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,264,hdfs-cluster,INFO,blk_7573381576932599374 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,265,hdfs-cluster,INFO,blk_197214010584922120 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,266,hdfs-cluster,INFO,blk_-3253829104116368139 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,267,hdfs-cluster,INFO,blk_-3443869707407490925 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,268,hdfs-cluster,INFO,blk_-7689031213313245416 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,269,hdfs-cluster,INFO,blk_3773669678166680940 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,270,hdfs-cluster,INFO,blk_841265344082922041 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,271,hdfs-cluster,INFO,blk_3488190436389958215 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,272,hdfs-cluster,INFO,blk_-5358363415355511925 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,273,hdfs-cluster,INFO,blk_5274692881287326658 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,274,hdfs-cluster,INFO,blk_-2573988170548478524 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,275,hdfs-cluster,INFO,blk_-5175722170941249815 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,276,hdfs-cluster,INFO,blk_2646137657036117634 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,277,hdfs-cluster,INFO,blk_-6232712486646639079 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,278,hdfs-cluster,INFO,blk_-7232800529359257484 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,279,hdfs-cluster,INFO,blk_2585807940696131461 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,280,hdfs-cluster,INFO,blk_-7486457612086258197 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,281,hdfs-cluster,INFO,blk_1732876454483854279 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,282,hdfs-cluster,INFO,blk_3294295097158489623 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,283,hdfs-cluster,INFO,blk_-6511728007995801856 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,284,hdfs-cluster,INFO,blk_3953559589275347835 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,285,hdfs-cluster,INFO,blk_-463158400553007438 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,286,hdfs-cluster,INFO,blk_5614249702379360530 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,287,hdfs-cluster,INFO,blk_38171424126089923 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,288,hdfs-cluster,INFO,blk_-7532913187987519950 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,289,hdfs-cluster,INFO,blk_-3318642146574997320 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,290,hdfs-cluster,INFO,blk_-6054385392244792487 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,291,hdfs-cluster,INFO,blk_-7545473931084004681 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,292,hdfs-cluster,INFO,blk_-237744713088101845 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,293,hdfs-cluster,INFO,blk_541458502420960920 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,294,hdfs-cluster,INFO,blk_-7565306891743376805 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,295,hdfs-cluster,INFO,blk_8465769948419925967 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,296,hdfs-cluster,INFO,blk_1367870633219053668 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,297,hdfs-cluster,INFO,blk_-3572954475094555028 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,298,hdfs-cluster,INFO,blk_2455917203220074754 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,299,hdfs-cluster,INFO,blk_-5472366049560759167 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,300,hdfs-cluster,INFO,blk_-2449017855856764848 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,301,hdfs-cluster,INFO,blk_-906929634502249537 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,302,hdfs-cluster,INFO,blk_981612145312864885 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,303,hdfs-cluster,INFO,blk_1383479986546835007 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,304,hdfs-cluster,INFO,blk_1585681987211758961 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,305,hdfs-cluster,INFO,blk_5678512043430077200 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,306,hdfs-cluster,INFO,blk_3093569883558689157 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,307,hdfs-cluster,INFO,blk_4083337788449963064 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,308,hdfs-cluster,INFO,blk_-4916781897012753844 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,309,hdfs-cluster,INFO,blk_7251107390153250071 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,310,hdfs-cluster,INFO,blk_7916151846227308238 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,311,hdfs-cluster,INFO,blk_-5671895892153119162 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,312,hdfs-cluster,INFO,blk_-669219608853085168 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,313,hdfs-cluster,INFO,blk_2044409903741578562 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,314,hdfs-cluster,INFO,blk_2327492205667109903 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,315,hdfs-cluster,INFO,blk_4036267293724823480 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,316,hdfs-cluster,INFO,blk_6055889596475060317 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,317,hdfs-cluster,INFO,blk_3878871310819862093 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,318,hdfs-cluster,INFO,blk_-2667064017324592326 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,319,hdfs-cluster,INFO,blk_8518644188978882261 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,320,hdfs-cluster,INFO,blk_8155607960458082281 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,321,hdfs-cluster,INFO,blk_2163147564840591022 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,322,hdfs-cluster,INFO,blk_6525645224298470536 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,323,hdfs-cluster,INFO,blk_4289625875479909480 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,324,hdfs-cluster,INFO,blk_3239380279521454817 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,325,hdfs-cluster,INFO,blk_-2870732575704612495 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
hdfs,hdfs_v1.zip/Event_occurrence_matrix.csv,326,hdfs-cluster,INFO,blk_6121212718624278543 Success 0 3 1 15 3 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 3 0 0 3 0 0 0
