incident_id,dataset,service,severity,alert,logs,metrics,root_cause,resolution,mttr_minutes_baseline,source
RAW-INC-1974,bgl,bgl-kernel,P1,Operational event,- 1117838952 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.12.892119 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",72,public_raw_logs
RAW-INC-1975,bgl,bgl-kernel,P1,Operational event,- 1117838953 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.13.062322 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",83,public_raw_logs
RAW-INC-1976,bgl,bgl-kernel,P1,Operational event,- 1117838953 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.13.239006 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",76,public_raw_logs
RAW-INC-1977,bgl,bgl-kernel,P1,Operational event,- 1117838953 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.13.407238 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-1978,bgl,bgl-kernel,P1,Operational event,- 1117838953 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.13.566127 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",79,public_raw_logs
RAW-INC-1979,bgl,bgl-kernel,P1,Operational event,- 1117838953 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.13.719419 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",49,public_raw_logs
RAW-INC-1980,bgl,bgl-kernel,P1,Operational event,- 1117838953 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.13.864899 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-1981,bgl,bgl-kernel,P1,Operational event,- 1117838954 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.14.003474 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",65,public_raw_logs
RAW-INC-1982,bgl,bgl-kernel,P1,Operational event,- 1117838954 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.14.151721 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-1983,bgl,bgl-kernel,P1,Operational event,- 1117838954 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.14.366639 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",72,public_raw_logs
RAW-INC-1984,bgl,bgl-kernel,P1,Operational event,- 1117838954 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.14.510213 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",85,public_raw_logs
RAW-INC-1985,bgl,bgl-kernel,P1,Operational event,- 1117838954 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.14.662259 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",57,public_raw_logs
RAW-INC-1986,bgl,bgl-kernel,P1,Operational event,- 1117838954 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.14.876639 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",60,public_raw_logs
RAW-INC-1987,bgl,bgl-kernel,P1,Operational event,- 1117838955 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.15.022277 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",73,public_raw_logs
RAW-INC-1988,bgl,bgl-kernel,P1,Operational event,- 1117838955 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.15.168576 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",56,public_raw_logs
RAW-INC-1989,bgl,bgl-kernel,P1,Operational event,- 1117838955 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.15.399807 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-1990,bgl,bgl-kernel,P1,Operational event,- 1117838955 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.15.566610 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",80,public_raw_logs
RAW-INC-1991,bgl,bgl-kernel,P1,Operational event,- 1117838955 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.15.740444 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",58,public_raw_logs
RAW-INC-1992,bgl,bgl-kernel,P1,Operational event,- 1117838955 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.15.900366 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",60,public_raw_logs
RAW-INC-1993,bgl,bgl-kernel,P1,Operational event,- 1117838956 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.16.052630 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",80,public_raw_logs
RAW-INC-1994,bgl,bgl-kernel,P1,Operational event,- 1117838956 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.16.203194 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",65,public_raw_logs
RAW-INC-1995,bgl,bgl-kernel,P1,Operational event,- 1117838956 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.16.400200 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-1996,bgl,bgl-kernel,P1,Operational event,- 1117838956 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.16.551580 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",56,public_raw_logs
RAW-INC-1997,bgl,bgl-kernel,P1,Operational event,- 1117838957 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.17.217964 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-1998,bgl,bgl-kernel,P1,Operational event,- 1117838957 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.17.422572 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",54,public_raw_logs
RAW-INC-1999,bgl,bgl-kernel,P1,Operational event,- 1117838957 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.17.573850 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",60,public_raw_logs
RAW-INC-2000,bgl,bgl-kernel,P1,Operational event,- 1117838957 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.17.719202 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-2001,bgl,bgl-kernel,P1,Operational event,- 1117838957 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.17.929485 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",55,public_raw_logs
RAW-INC-2002,bgl,bgl-kernel,P1,Operational event,- 1117838958 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.18.084610 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-2003,bgl,bgl-kernel,P1,Operational event,- 1117838958 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.18.248548 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",60,public_raw_logs
RAW-INC-2004,bgl,bgl-kernel,P1,Operational event,- 1117838958 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.18.445693 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",57,public_raw_logs
RAW-INC-2005,bgl,bgl-kernel,P1,Operational event,- 1117838958 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.18.640461 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",46,public_raw_logs
RAW-INC-2006,bgl,bgl-kernel,P1,Operational event,- 1117838958 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.18.835408 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",47,public_raw_logs
RAW-INC-2007,bgl,bgl-kernel,P1,Operational event,- 1117838959 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.19.024227 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",75,public_raw_logs
RAW-INC-2008,bgl,bgl-kernel,P1,Operational event,- 1117838959 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.19.215044 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",88,public_raw_logs
RAW-INC-2009,bgl,bgl-kernel,P1,Operational event,- 1117838959 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.19.403614 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",76,public_raw_logs
RAW-INC-2010,bgl,bgl-kernel,P1,Operational event,- 1117838959 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.19.566061 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",57,public_raw_logs
RAW-INC-2011,bgl,bgl-kernel,P1,Operational event,- 1117838959 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.19.760779 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",90,public_raw_logs
RAW-INC-2012,bgl,bgl-kernel,P1,Operational event,- 1117838959 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.19.984600 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",83,public_raw_logs
RAW-INC-2013,bgl,bgl-kernel,P1,Operational event,- 1117838960 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.20.162361 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",68,public_raw_logs
RAW-INC-2014,bgl,bgl-kernel,P1,Operational event,- 1117838960 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.20.357937 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",85,public_raw_logs
RAW-INC-2015,bgl,bgl-kernel,P1,Operational event,- 1117838960 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.20.519303 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",61,public_raw_logs
RAW-INC-2016,bgl,bgl-kernel,P1,Operational event,- 1117838960 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.20.693031 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",77,public_raw_logs
RAW-INC-2017,bgl,bgl-kernel,P1,Operational event,- 1117838960 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.20.872230 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-2018,bgl,bgl-kernel,P1,Operational event,- 1117838961 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.21.029423 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",85,public_raw_logs
RAW-INC-2019,bgl,bgl-kernel,P1,Operational event,- 1117838961 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.21.206973 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-2020,bgl,bgl-kernel,P1,Operational event,- 1117838961 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.21.385717 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-2021,bgl,bgl-kernel,P1,Operational event,- 1117838961 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.21.548454 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",49,public_raw_logs
RAW-INC-2022,bgl,bgl-kernel,P1,Operational event,- 1117838961 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.21.732385 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-2023,bgl,bgl-kernel,P1,Operational event,- 1117838961 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.21.921668 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-2024,bgl,bgl-kernel,P1,Operational event,- 1117838962 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.22.089347 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",70,public_raw_logs
RAW-INC-2025,bgl,bgl-kernel,P1,Operational event,- 1117838962 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.22.304330 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
